subject,session,AcqGroup
sub-NDARJB027GMR,HBNsiteRU,2
sub-NDARJG821GH3,HBNsiteRU,2
sub-NDARJE686DJL,HBNsiteRU,2
sub-NDARHL164JHH,HBNsiteRU,2
sub-NDARHJ034LDM,HBNsiteRU,2
sub-NDARHM413HVA,HBNsiteRU,2
sub-NDARHG152GZC,HBNsiteRU,2
sub-NDARHF150FDY,HBNsiteRU,2
sub-NDARHR372GJ7,HBNsiteRU,2
sub-NDARHN067BTE,HBNsiteRU,2
sub-NDARHP924ZHW,HBNsiteRU,2
sub-NDARRU979UBW,HBNsiteCBIC,3
sub-NDARRU290EZV,HBNsiteCBIC,3
sub-NDARRR813CY6,HBNsiteCBIC,3
sub-NDARRX897XV1,HBNsiteCBIC,3
sub-NDARRY006EMB,HBNsiteCBIC,3
sub-NDARRW974PEF,HBNsiteCBIC,3
sub-NDARRW680PHD,HBNsiteCBIC,3
sub-NDARRL315KV3,HBNsiteCBIC,3
sub-NDARRK545WNM,HBNsiteCBIC,3
sub-NDARRE445RHR,HBNsiteCBIC,3
sub-NDARRC982ZE9,HBNsiteCBIC,3
sub-NDARRC295CHW,HBNsiteCBIC,3
sub-NDARRB901DWV,HBNsiteCBIC,3
sub-NDARTB203DU7,HBNsiteCBIC,3
sub-NDARUE398GGV,HBNsiteCBIC,3
sub-NDARTF781TM8,HBNsiteCBIC,3
sub-NDARTF776EYR,HBNsiteCBIC,3
sub-NDARTD925CTP,HBNsiteCBIC,3
sub-NDARTG679NKQ,HBNsiteCBIC,3
sub-NDARTR464DCR,HBNsiteCBIC,3
sub-NDARTM501BT2,HBNsiteCBIC,3
sub-NDARTK357VHL,HBNsiteCBIC,3
sub-NDARTJ433TB5,HBNsiteCBIC,3
sub-NDARMZ366UY8,HBNsiteCBIC,3
sub-NDARMV822KWR,HBNsiteCBIC,3
sub-NDARMV605LGH,HBNsiteCBIC,3
sub-NDARNJ633HHX,HBNsiteCBIC,3
sub-NDARNH147WGN,HBNsiteCBIC,3
sub-NDARNF873FCV,HBNsiteCBIC,3
sub-NDARNF359TBZ,HBNsiteCBIC,3
sub-NDARNB905CFU,HBNsiteCBIC,3
sub-NDARMV319CAT,HBNsiteCBIC,3
sub-NDARMG451PJA,HBNsiteCBIC,3
sub-NDARMK825WAX,HBNsiteCBIC,3
sub-NDARMT661WCR,HBNsiteCBIC,3
sub-NDARMT461DNB,HBNsiteCBIC,3
sub-NDARPH176EWC,HBNsiteCBIC,3
sub-NDARPH152GU1,HBNsiteCBIC,3
sub-NDARPF937BDQ,HBNsiteCBIC,3
sub-NDARPF459CME,HBNsiteCBIC,3
sub-NDARPE752VYE,HBNsiteCBIC,3
sub-NDARPD855ARC,HBNsiteCBIC,3
sub-NDARPH513LP3,HBNsiteCBIC,3
sub-NDARPL215MTH,HBNsiteCBIC,3
sub-NDARPL194XDX,HBNsiteCBIC,3
sub-NDARNT151UN1,HBNsiteCBIC,3
sub-NDARNL926VB7,HBNsiteCBIC,3
sub-NDARNL587LVL,HBNsiteCBIC,3
sub-NDARNU770PM5,HBNsiteCBIC,3
sub-NDARYA898BRE,HBNsiteCBIC,3
sub-NDARXY532ZTT,HBNsiteCBIC,3
sub-NDARYH697TPA,HBNsiteCBIC,3
sub-NDARYG988PUQ,HBNsiteCBIC,3
sub-NDARYF699FW0,HBNsiteCBIC,3
sub-NDARYE221LZB,HBNsiteCBIC,3
sub-NDARXE193CZ1,HBNsiteCBIC,3
sub-NDARXR346UT5,HBNsiteCBIC,3
sub-NDARXL697DA6,HBNsiteCBIC,3
sub-NDARXK986EK6,HBNsiteCBIC,3
sub-NDARXK009VGV,HBNsiteCBIC,3
sub-NDARZH366BF8,HBNsiteCBIC,3
sub-NDARZK601NG9,HBNsiteCBIC,3
sub-NDARZJ587UZU,HBNsiteCBIC,3
sub-NDARZG861CXJ,HBNsiteCBIC,3
sub-NDARZF170TZ0,HBNsiteCBIC,3
sub-NDARZW873DN3,HBNsiteCBIC,3
sub-NDARZM903TNL,HBNsiteCBIC,3
sub-NDARYU120NDA,HBNsiteCBIC,3
sub-NDARYN174NPH,HBNsiteCBIC,3
sub-NDARYM277DEA,HBNsiteCBIC,3
sub-NDARYZ871DXQ,HBNsiteCBIC,3
sub-NDARZC058BA5,HBNsiteCBIC,3
sub-NDARZA511FYF,HBNsiteCBIC,3
sub-NDARYZ986HEW,HBNsiteCBIC,3
sub-NDARYX008UCU,HBNsiteCBIC,3
sub-NDARVG132NF6,HBNsiteCBIC,3
sub-NDARVF159VP9,HBNsiteCBIC,3
sub-NDARVD543CMZ,HBNsiteCBIC,3
sub-NDARVC711ZK0,HBNsiteCBIC,3
sub-NDARVC195NLH,HBNsiteCBIC,3
sub-NDARVB902GA5,HBNsiteCBIC,3
